id,name,url,is_deleted,category
1534271790187013,"Hi,China Travel",https://www.facebook.com/HiChinatravel/,f,
192650374119942,"DiCaudo, Pitchford & Yoder",https://www.facebook.com/DPYlaw/,f,
568302829955841,Phone2Action,https://www.facebook.com/Phone2Action/,f,
39723237897,NRATV,https://www.facebook.com/NRATV/,f,
373666236301835,Representative Jason Grenn,https://www.facebook.com/RepJasonGrenn/,f,
151684718854668,K.C. Baran for Genesee County Circuit Court Judge,https://www.facebook.com/KCBaranforJudge/,f,
115817332353794,Vote Mark Mudd for Butler County Judge-Executive,https://www.facebook.com/MarkMuddforBCJudgeExecutive/,f,
132670014268867,Special Education News,,,
892618437427727,Leo Dunson,https://www.facebook.com/leodunsonjr/,f,
300880933782032,Damon Martinez a Democrat for Congress,https://www.facebook.com/Damon-Martinez-a-Democrat-for-Congress-300880933782032/,f,
820296218149393,Longmi Lashes beverly hills - houston,https://www.facebook.com/mike050277/,f,
219439665250835,Stinnett for Montgomery County Commissioner,https://www.facebook.com/stinnettforcommissioner/,f,
134152393622036,Jay Edwards State Representative,https://www.facebook.com/jayedwardsohio/,f,
250942112137749,Amber Krabach for WA,https://www.facebook.com/AK4WA/,f,
170127307047448,Re-Elect Commissioner Tim Choate District 6,,,
403715869999642,Ellis for Missouri 8th Congressional District,https://www.facebook.com/ellis4missouri/,f,
147134512005659,Todd Atwater for Attorney General,https://www.facebook.com/ToddforAG/,f,
211954955518492,Springfield-Branson National Airport,https://www.facebook.com/flysgf/,f,
1726214760923677,Driggs Immigration Law,https://www.facebook.com/dienerlawca/,f,
853827611427359,Joe Sarno - Union County Freeholder Candidate,https://www.facebook.com/Jsarnothethird/,f,
380331592352288,Judge Chris Stride,https://www.facebook.com/JudgeChrisStride/,f,
265488316858914,"Becky St. John for Place 2, Grapevine-Colleyville ISD",https://www.facebook.com/BeckyStJohnForPlace2GrapevineColleyvilleIsd/,f,
172956629991971,Steve Privette for Judge,https://www.facebook.com/StevePrivetteMO/,f,
365316697260582,Roger Barris for Congress,https://www.facebook.com/Barris4Congress/,f,
187593021871537,AZ Counties Solar Program,https://www.facebook.com/AZ-Counties-Solar-Program-187593021871537/,f,
815811961946664,Sunlight Arizona,https://www.facebook.com/SunlightArizona/,f,
1426640017556009,Ratu's Liquor & Market,https://www.facebook.com/ratusliquor/,f,
1945703535700743,"Judge Steven Bailey, Ret. for Attorney General",https://www.facebook.com/JudgeBaileyForAG/,f,
238615906681388,Ernesto Bejarano for ARUSD Board of Trustees 2018,https://www.facebook.com/ernestob4arusd/,f,
