demo_id,value,nyu_snapshot_id,max_impressions,min_impressions
1,,4861645,190,0
3,,4861645,40,0
17,,4861645,20,0
18,,4861645,50,0
15,,4861645,80,0
6,,4861645,10,0
18,,4642094,210,0
15,,4642094,180,0
6,,4642094,10,0
20,,4566246,170,0
21,,4566246,70,0
19,,4566246,10,0
7,,4707645,140,0
9,,4707645,80,0
5,,4707645,20,0
18,,4712652,900,180
15,,4712652,600,120
6,,4712652,50,10
12,,4912259,230,0
14,,4912259,80,0
2,,4912259,10,0
13,,4912259,10,0
4,,4912259,10,0
12,,4314084,50,0
14,,4314084,60,0
20,,4314084,110,0
21,,4314084,110,0
7,,4314084,110,0
9,,4314084,130,0
1,,4314084,40,0
3,,4314084,100,0
18,,4314084,40,0
15,,4314084,140,0
16,,4314084,10,0
13,,4314084,50,0
7,,4812069,330,0
9,,4812069,400,0
5,,4812069,10,0
18,,4554729,17000,3400
15,,4554729,17000,3400
16,,4554729,7500,1500
13,,4554729,7000,1400
16,,4703290,310,0
13,,4703290,70,0
4,,4703290,20,0
18,,4850739,6500,1300
15,,4850739,10500,2100
6,,4850739,500,100
16,,4850739,6000,1200
13,,4850739,7500,1500
4,,4850739,500,100
12,,4004792,300,60
14,,4004792,350,70
20,,4004792,400,80
21,,4004792,750,150
7,,4004792,350,70
9,,4004792,1100,220
1,,4004792,150,30
3,,4004792,750,150
18,,4004792,50,10
15,,4004792,550,110
12,,4862466,540,0
14,,4862466,80,0
2,,4862466,10,0
12,,4149292,8500,1700
14,,4149292,4500,900
20,,4149292,5500,1100
21,,4149292,4000,800
7,,4149292,3500,700
9,,4149292,3500,700
1,,4149292,4000,800
3,,4149292,3500,700
18,,4149292,3000,600
15,,4149292,3500,700
16,,4149292,1500,300
13,,4149292,1500,300
20,,4716583,50,0
21,,4716583,130,0
19,,4716583,10,0
7,,4616405,90,0
9,,4616405,120,0
5,,4616405,10,0
1,,4616405,60,0
3,,4616405,60,0
17,,4616405,10,0
19,,4609943,10,0
6,,4609943,10,0
12,,4570788,410,0
14,,4570788,180,0
2,,4570788,20,0
12,,3477837,220,0
14,,3477837,150,0
20,,3477837,160,0
21,,3477837,70,0
7,,3477837,60,0
9,,3477837,60,0
1,,3477837,20,0
3,,3477837,70,0
18,,3477837,30,0
15,,3477837,70,0
16,,3477837,10,0
13,,3477837,20,0
12,,3859096,70,0
14,,3859096,50,0
20,,3859096,90,0
21,,3859096,40,0
7,,3859096,90,0
9,,3859096,50,0
1,,3859096,170,0
3,,3859096,110,0
18,,3859096,160,0
15,,3859096,120,0
12,,4847132,240,0
14,,4847132,90,0
2,,4847132,20,0
21,,4545227,1000,0
12,,4845441,80,0
14,,4845441,100,0
2,,4845441,10,0
14,,3214434,50,0
20,,3214434,20,0
21,,3214434,140,0
7,,3214434,20,0
9,,3214434,80,0
1,,3214434,110,0
3,,3214434,170,0
18,,3214434,140,0
15,,3214434,170,0
13,,3214434,20,0
12,,4749357,220,0
14,,4749357,90,0
2,,4749357,10,0
20,,4749357,220,0
21,,4749357,40,0
19,,4749357,10,0
16,,4749357,30,0
13,,4749357,40,0
4,,4749357,10,0
7,,4645950,50,0
9,,4645950,20,0
5,,4645950,10,0
1,,4645950,30,0
3,,4645950,70,0
17,,4645950,10,0
12,,4065109,70,0
14,,4065109,40,0
20,,4065109,80,0
21,,4065109,50,0
7,,4065109,100,0
9,,4065109,80,0
1,,4065109,70,0
3,,4065109,130,0
18,,4065109,70,0
15,,4065109,170,0
16,,4065109,30,0
13,,4065109,40,0
12,,3101360,900,180
14,,3101360,800,160
20,,3101360,600,120
21,,3101360,600,120
7,,3101360,350,70
9,,3101360,500,100
1,,3101360,100,20
3,,3101360,250,50
18,,3101360,50,10
15,,3101360,300,60
16,,3101360,50,10
13,,3101360,200,40
20,,5031429,110,0
21,,5031429,100,0
19,,5031429,10,0
1,,4875483,200,0
3,,4875483,60,0
17,,4875483,10,0
18,,4875483,280,0
15,,4875483,80,0
6,,4875483,30,0
16,,4875483,80,0
13,,4875483,40,0
4,,4875483,20,0
18,,4765488,1150,230
15,,4765488,2000,400
6,,4765488,50,10
1,,4611502,190,0
3,,4611502,10,0
17,,4611502,10,0
18,,4326445,5800,2900
16,,4326445,4100,2050
20,,4859528,130,0
21,,4859528,80,0
19,,4859528,20,0
14,,4224721,110,0
21,,4224721,230,0
9,,4224721,320,0
3,,4224721,240,0
15,,4224721,60,0
7,,5020849,130,0
9,,5020849,50,0
5,,5020849,10,0
1,,5020849,150,0
3,,5020849,70,0
17,,5020849,10,0
14,,3891068,6000,3000
21,,3891068,11000,5500
7,,3891068,1000,500
9,,3891068,17000,8500
1,,3891068,1000,500
3,,3891068,19000,9500
18,,3891068,2000,1000
15,,3891068,26000,13000
16,,3891068,1000,500
13,,3891068,11000,5500
12,,4668204,450,0
14,,4668204,100,0
2,,4668204,20,0
7,,4830992,40,0
9,,4830992,70,0
5,,4830992,10,0
12,,3979430,7500,1500
14,,3979430,3500,700
20,,3979430,11000,2200
21,,3979430,4000,800
7,,3979430,9000,1800
9,,3979430,3000,600
1,,3979430,5500,1100
3,,3979430,2000,400
18,,3979430,1000,200
15,,3979430,500,100
1,,4683059,100,0
3,,4683059,190,0
17,,4683059,10,0
18,,4683059,90,0
15,,4683059,130,0
6,,4683059,10,0
7,,4640825,30,0
9,,4640825,40,0
5,,4640825,10,0
1,,4640825,210,0
3,,4640825,40,0
17,,4640825,10,0
12,,4902681,25500,5100
14,,4902681,23000,4600
2,,4902681,500,100
15,,4703821,160,0
6,,4703821,160,0
12,,2443531,290,0
20,,2443531,700,0
1,,4643093,80,0
3,,4643093,200,0
17,,4643093,20,0
12,,4478659,5500,1100
14,,4478659,3000,600
20,,4478659,5000,1000
21,,4478659,3500,700
7,,4478659,3500,700
9,,4478659,3000,600
1,,4478659,4000,800
3,,4478659,3500,700
18,,4478659,5500,1100
15,,4478659,4500,900
16,,4478659,3000,600
13,,4478659,2500,500
7,,5036040,30,0
9,,5036040,170,0
5,,5036040,10,0
12,,3706847,650,130
14,,3706847,500,100
20,,3706847,550,110
21,,3706847,450,90
7,,3706847,250,50
9,,3706847,300,60
1,,3706847,200,40
3,,3706847,300,60
18,,3706847,250,50
15,,3706847,600,120
16,,3706847,200,40
13,,3706847,350,70
18,,4604199,370,0
15,,4604199,90,0
6,,4604199,10,0
7,,5037703,40,0
9,,5037703,110,0
5,,5037703,10,0
12,,4922489,120,0
14,,4922489,130,0
2,,4922489,10,0
18,,4922489,30,0
15,,4922489,90,0
6,,4922489,10,0
20,,4870827,70,0
21,,4870827,70,0
19,,4870827,20,0
1,,4870827,50,0
3,,4870827,50,0
17,,4870827,20,0
12,,2965753,320,0
14,,2965753,20,0
20,,2965753,220,0
21,,2965753,30,0
7,,2965753,120,0
9,,2965753,20,0
1,,2965753,40,0
3,,2965753,10,0
18,,2965753,40,0
15,,2965753,20,0
16,,2965753,50,0
13,,2965753,10,0
1,,4741904,90,0
3,,4741904,230,0
17,,4741904,10,0
12,,3578319,800,160
14,,3578319,700,140
20,,3578319,750,150
21,,3578319,800,160
7,,3578319,400,80
9,,3578319,450,90
1,,3578319,150,30
3,,3578319,200,40
18,,3578319,100,20
15,,3578319,150,30
16,,3578319,100,20
13,,3578319,100,20
2,,4823046,20,0
7,,4823046,110,0
9,,4823046,110,0
5,,4823046,20,0
1,,4823046,90,0
3,,4823046,90,0
17,,4823046,20,0
20,,4675885,160,0
21,,4675885,90,0
19,,4675885,10,0
12,,4445441,3600,1800
14,,4445441,200,100
20,,4445441,2900,1450
21,,4445441,100,50
7,,4445441,1600,800
1,,4445441,900,450
18,,4445441,100,50
16,,4603782,3100,620
13,,4603782,1350,270
4,,4603782,50,10
9,,4850795,150,0
5,,4850795,30,0
7,,5019868,120,0
9,,5019868,110,0
5,,5019868,10,0
12,,4580079,300,0
14,,4580079,180,0
2,,4580079,20,0
7,,4903595,40,0
9,,4903595,140,0
5,,4903595,10,0
1,,4903595,10,0
3,,4903595,50,0
17,,4903595,10,0
6,,4890391,10,0
12,,4759105,180,0
14,,4759105,160,0
2,,4759105,10,0
12,,3980313,300,60
14,,3980313,300,60
20,,3980313,450,90
21,,3980313,350,70
7,,3980313,550,110
9,,3980313,500,100
1,,3980313,550,110
3,,3980313,500,100
18,,3980313,700,140
15,,3980313,550,110
21,,3536620,500,0
7,,3536620,500,0
12,,4913886,60,0
14,,4913886,30,0
2,,4913886,30,0
20,,4732793,490,0
21,,4732793,490,0
19,,4732793,10,0
2,,4817489,70,0
1,,4827700,20,0
3,,4827700,90,0
17,,4827700,10,0
18,,4827700,90,0
15,,4827700,260,0
6,,4827700,10,0
7,,4636959,150,0
9,,4636959,10,0
5,,4636959,20,0
18,,4636959,70,0
15,,4636959,40,0
6,,4636959,10,0
20,,4917635,110,0
21,,4917635,140,0
19,,4917635,10,0
18,,4665101,1100,220
15,,4665101,1000,200
6,,4665101,50,10
19,,4575205,330,0
12,,4085240,250,50
14,,4085240,350,70
20,,4085240,150,30
21,,4085240,400,80
7,,4085240,100,20
9,,4085240,800,160
1,,4085240,100,20
3,,4085240,1100,220
17,,4085240,50,10
18,,4085240,50,10
15,,4085240,1000,200
13,,4085240,300,60
1,,4781747,140,0
3,,4781747,30,0
17,,4781747,10,0
20,,4888947,100,0
21,,4888947,90,0
19,,4888947,10,0
18,,4846530,240,0
15,,4846530,90,0
6,,4846530,10,0
12,,3733988,300,60
14,,3733988,150,30
20,,3733988,450,90
21,,3733988,200,40
7,,3733988,650,130
9,,3733988,300,60
1,,3733988,800,160
3,,3733988,400,80
18,,3733988,900,180
15,,3733988,550,110
1,,4582933,60,0
3,,4582933,40,0
17,,4582933,10,0
16,,4582933,80,0
13,,4582933,10,0
4,,4582933,10,0
12,,3065125,1000,0
15,,4614738,440,0
6,,4614738,20,0
12,,4608488,110,0
14,,4608488,50,0
2,,4608488,10,0
2,,4606006,20,0
18,,4803400,550,110
15,,4803400,400,80
6,,4803400,50,10
18,,4663393,160,0
15,,4663393,50,0
6,,4663393,20,0
20,,4737486,110,0
21,,4737486,110,0
19,,4737486,50,0
20,,4686065,170,0
21,,4686065,70,0
19,,4686065,10,0
12,,4036883,200,40
14,,4036883,100,20
20,,4036883,250,50
21,,4036883,200,40
7,,4036883,300,60
9,,4036883,350,70
1,,4036883,500,100
3,,4036883,650,130
18,,4036883,750,150
15,,4036883,1500,300
12,,4653690,170,0
14,,4653690,190,0
2,,4653690,10,0
12,,2819319,1000,0
1,,4749049,2700,1350
3,,4749049,1200,600
17,,4749049,100,50
12,,4740159,250,0
14,,4740159,100,0
2,,4740159,10,0
15,,4789944,160,0
6,,4789944,10,0
7,,4619823,80,0
9,,4619823,150,0
5,,4619823,10,0
12,,4819280,3100,620
14,,4819280,1800,360
2,,4819280,50,10
12,,4048474,1050,210
14,,4048474,650,130
20,,4048474,550,110
21,,4048474,400,80
7,,4048474,300,60
9,,4048474,200,40
1,,4048474,450,90
3,,4048474,300,60
18,,4048474,300,60
15,,4048474,200,40
16,,4048474,150,30
13,,4048474,50,10
1,,4616204,950,190
3,,4616204,200,40
17,,4616204,50,10
18,,4616204,500,100
15,,4616204,250,50
6,,4616204,50,10
12,,4779575,170,0
14,,4779575,60,0
2,,4779575,20,0
7,,4779575,140,0
9,,4779575,60,0
5,,4779575,10,0
18,,4587537,190,0
15,,4587537,350,0
6,,4587537,10,0
16,,4587537,170,0
13,,4587537,240,0
4,,4587537,10,0
12,,4695609,230,0
14,,4695609,150,0
2,,4695609,10,0
20,,4695609,190,0
21,,4695609,190,0
19,,4695609,10,0
6,,4695609,10,0
18,,4909951,13500,2700
15,,4909951,8500,1700
6,,4909951,500,100
20,,4637594,50,0
21,,4637594,180,0
19,,4637594,50,0
12,,4834294,40,0
14,,4834294,180,0
2,,4834294,10,0
7,,4911910,110,0
9,,4911910,440,0
5,,4911910,110,0
20,,4765323,290,0
21,,4765323,170,0
19,,4765323,10,0
20,,4647750,220,0
21,,4647750,140,0
19,,4647750,10,0
12,,3909918,190,0
14,,3909918,150,0
20,,3909918,220,0
21,,3909918,120,0
7,,3909918,80,0
9,,3909918,50,0
1,,3909918,50,0
3,,3909918,30,0
18,,3909918,20,0
16,,3909918,20,0
7,,3926038,100,20
9,,3926038,50,10
1,,3926038,1200,240
3,,3926038,650,130
18,,3926038,950,190
15,,3926038,700,140
16,,3926038,700,140
13,,3926038,450,90
12,,2561778,70,0
14,,2561778,80,0
20,,2561778,100,0
21,,2561778,110,0
7,,2561778,120,0
9,,2561778,100,0
1,,2561778,120,0
3,,2561778,80,0
18,,2561778,100,0
15,,2561778,70,0
12,,4889665,150,0
14,,4889665,80,0
2,,4889665,10,0
18,,4800450,90,0
15,,4800450,40,0
6,,4800450,20,0
17,,4652406,90,0
12,,3929757,500,0
14,,3929757,500,0
7,,4587477,130,0
9,,4587477,130,0
5,,4587477,10,0
18,,4767366,30,0
15,,4767366,80,0
6,,4767366,10,0
12,,4827517,1200,240
14,,4827517,1000,200
2,,4827517,50,10
12,,3127259,5500,1100
14,,3127259,1000,200
20,,3127259,7500,1500
21,,3127259,1000,200
7,,3127259,7500,1500
9,,3127259,1500,300
1,,3127259,7000,1400
3,,3127259,1000,200
18,,3127259,7500,1500
15,,3127259,1000,200
16,,3127259,5000,1000
13,,3127259,1000,200
12,,4779631,300,0
14,,4779631,110,0
2,,4779631,20,0
12,,4782439,210,0
14,,4782439,90,0
2,,4782439,10,0
12,,4756098,160,0
14,,4756098,70,0
2,,4756098,10,0
12,,2797936,5500,1100
14,,2797936,4500,900
20,,2797936,7500,1500
21,,2797936,5500,1100
7,,2797936,6000,1200
9,,2797936,5000,1000
1,,2797936,4000,800
3,,2797936,4000,800
18,,2797936,2000,400
15,,2797936,2000,400
16,,2797936,500,100
13,,2797936,1000,200
20,,4641536,120,0
21,,4641536,80,0
19,,4641536,40,0
18,,4789365,140,0
15,,4789365,70,0
6,,4789365,10,0
12,,4529076,10000,4000
14,,4529076,40000,16000
20,,4529076,30000,12000
21,,4529076,90000,36000
7,,4529076,35000,14000
9,,4529076,125000,50000
1,,4529076,15000,6000
3,,4529076,65000,26000
15,,4529076,35000,14000
13,,4529076,20000,8000
18,,4917583,300,60
15,,4917583,1350,270
6,,4917583,50,10
12,,3954205,340,0
14,,3954205,220,0
2,,3954205,10,0
20,,3954205,230,0
21,,3954205,170,0
1,,4727503,120,0
3,,4727503,140,0
17,,4727503,10,0
12,,4602730,180,0
14,,4602730,260,0
2,,4602730,10,0
20,,4918566,150,0
21,,4918566,150,0
19,,4918566,10,0
12,,4631213,30,0
14,,4631213,10,0
2,,4631213,10,0
12,,4853005,560,0
14,,4853005,420,0
2,,4853005,10,0
18,,4904847,130,0
15,,4904847,60,0
6,,4904847,60,0
20,,4671350,130,0
21,,4671350,100,0
19,,4671350,10,0
16,,4671350,20,0
13,,4671350,20,0
4,,4671350,10,0
14,,2564081,140,0
20,,2564081,210,0
21,,2564081,70,0
7,,2564081,350,0
9,,2564081,140,0
3,,2564081,70,0
12,,4774025,510,0
14,,4774025,80,0
2,,4774025,10,0
20,,4889769,20,0
21,,4889769,230,0
19,,4889769,10,0
12,,3051569,23000,11500
14,,3051569,4000,2000
20,,3051569,11000,5500
21,,3051569,2000,1000
7,,3051569,11000,5500
9,,3051569,1000,500
1,,3051569,13000,6500
18,,3051569,14000,7000
15,,3051569,3000,1500
16,,3051569,8000,4000
13,,3051569,3000,1500
12,,4723900,60,0
14,,4723900,10,0
2,,4723900,10,0
7,,4723900,290,0
9,,4723900,30,0
5,,4723900,30,0
12,,4773918,120,0
14,,4773918,80,0
2,,4773918,10,0
16,,4796417,30,0
13,,4796417,70,0
4,,4796417,10,0
12,,4732257,710,0
14,,4732257,260,0
2,,4732257,10,0
1,,4681195,80,0
3,,4681195,40,0
17,,4681195,10,0
16,,4696366,150,30
13,,4696366,3500,700
4,,4696366,50,10
18,,4770683,20,0
15,,4770683,10,0
6,,4770683,10,0
12,,3884795,120,0
20,,3884795,250,0
7,,3884795,250,0
9,,3884795,250,0
1,,3884795,120,0
1,,4866120,400,80
3,,4866120,550,110
17,,4866120,100,20
18,,4866120,550,110
15,,4866120,1150,230
6,,4866120,300,60
16,,4866120,250,50
13,,4866120,450,90
4,,4866120,200,40
20,,4729961,170,0
21,,4729961,30,0
19,,4729961,10,0
12,,3875277,500,100
14,,3875277,150,30
20,,3875277,850,170
21,,3875277,250,50
7,,3875277,500,100
9,,3875277,500,100
1,,3875277,700,140
3,,3875277,500,100
18,,3875277,50,10
15,,3875277,500,100
16,,3875277,50,10
13,,3875277,50,10
12,,4336310,2100,420
20,,4336310,1650,330
7,,4336310,800,160
1,,4336310,200,40
18,,4336310,100,20
12,,3845576,50,0
20,,3845576,110,0
7,,3845576,260,0
1,,3845576,570,0
12,,4888134,570,0
14,,4888134,220,0
2,,4888134,10,0
18,,4778149,120,0
15,,4778149,70,0
6,,4778149,10,0
20,,4848923,110,0
21,,4848923,180,0
19,,4848923,10,0
20,,4891651,110,0
21,,4891651,60,0
19,,4891651,10,0
7,,4891651,90,0
9,,4891651,120,0
5,,4891651,10,0
12,,3910086,48000,24000
14,,3910086,34000,17000
20,,3910086,28000,14000
21,,3910086,34000,17000
7,,3910086,12000,6000
9,,3910086,22000,11000
1,,3910086,2000,1000
3,,3910086,6000,3000
15,,3910086,2000,1000
1,,4846830,50,0
3,,4846830,250,0
17,,4846830,50,0
10,,4605037,10,0
7,,4653144,100,0
9,,4653144,170,0
5,,4653144,10,0
12,,3936100,130,0
14,,3936100,70,0
20,,3936100,140,0
21,,3936100,70,0
7,,3936100,110,0
9,,3936100,60,0
1,,3936100,140,0
3,,3936100,50,0
18,,3936100,70,0
15,,3936100,90,0
12,,2471554,150,0
14,,2471554,50,0
20,,2471554,180,0
21,,2471554,60,0
7,,2471554,140,0
9,,2471554,50,0
1,,2471554,110,0
3,,2471554,50,0
18,,2471554,110,0
15,,2471554,50,0
18,,4566044,320,0
15,,4566044,70,0
6,,4566044,10,0
20,,3780677,3650,730
21,,3780677,1300,260
1,,4723222,510,0
3,,4723222,90,0
17,,4723222,10,0
12,,2562144,20,0
14,,2562144,10,0
20,,2562144,70,0
21,,2562144,80,0
7,,2562144,70,0
9,,2562144,150,0
5,,2562144,10,0
1,,2562144,80,0
3,,2562144,180,0
18,,2562144,100,0
15,,2562144,150,0
16,,2562144,10,0
19,,4869632,110,0
12,,4182232,7000,3500
14,,4182232,3000,1500
20,,4182232,15000,7500
21,,4182232,8000,4000
7,,4182232,17000,8500
9,,4182232,11000,5500
1,,4182232,14000,7000
3,,4182232,11000,5500
18,,4182232,4000,2000
15,,4182232,4000,2000
18,,4605312,150,0
15,,4605312,170,0
6,,4605312,10,0
20,,4687600,20,0
21,,4687600,200,0
19,,4687600,20,0
20,,4728218,60,0
21,,4728218,60,0
19,,4728218,10,0
1,,4728218,70,0
3,,4728218,130,0
17,,4728218,10,0
12,,2406158,110,0
14,,2406158,100,0
20,,2406158,150,0
21,,2406158,100,0
7,,2406158,100,0
9,,2406158,80,0
1,,2406158,100,0
3,,2406158,50,0
18,,2406158,100,0
15,,2406158,70,0
18,,4590352,1250,250
15,,4590352,850,170
6,,4590352,50,10
16,,4770592,270,0
13,,4770592,690,0
4,,4770592,30,0
7,,4699820,70,0
9,,4699820,80,0
5,,4699820,10,0
1,,4679035,30,0
3,,4679035,130,0
17,,4679035,10,0
12,,4861034,290,0
14,,4861034,150,0
2,,4861034,10,0
18,,4885121,640,0
15,,4885121,210,0
6,,4885121,20,0
20,,4890957,80,0
21,,4890957,20,0
19,,4890957,20,0
18,,4890957,40,0
15,,4890957,60,0
6,,4890957,20,0
12,,4741882,210,0
14,,4741882,180,0
2,,4741882,10,0
18,,4888320,750,150
15,,4888320,800,160
6,,4888320,50,10
20,,4777221,180,0
21,,4777221,120,0
19,,4777221,10,0
1,,4919345,30,0
3,,4919345,70,0
17,,4919345,30,0
12,,4922975,290,0
14,,4922975,140,0
2,,4922975,10,0
7,,4628846,160,0
9,,4628846,330,0
5,,4628846,160,0
1,,5039062,40,0
3,,5039062,60,0
17,,5039062,30,0
16,,4775095,41500,8300
13,,4775095,1000,200
4,,4775095,500,100
1,,4847374,540,0
3,,4847374,50,0
17,,4847374,10,0
12,,4819048,580,0
14,,4819048,400,0
2,,4819048,10,0
20,,4836384,230,0
21,,4836384,90,0
19,,4836384,20,0
18,,4734401,160,0
15,,4734401,40,0
6,,4734401,20,0
16,,4734401,420,0
13,,4734401,40,0
4,,4734401,20,0
20,,3878654,3500,700
21,,3878654,1450,290
12,,4864721,560,0
14,,4864721,400,0
2,,4864721,30,0
18,,4873327,550,110
15,,4873327,250,50
6,,4873327,50,10
20,,4836716,190,0
21,,4836716,90,0
19,,4836716,10,0
18,,4783343,470,0
15,,4783343,100,0
6,,4783343,10,0
16,,4783343,350,0
13,,4783343,30,0
4,,4783343,10,0
1,,4888878,70,0
3,,4888878,270,0
17,,4888878,10,0
1,,4754070,160,0
3,,4754070,180,0
17,,4754070,10,0
18,,4754070,160,0
15,,4754070,150,0
6,,4754070,10,0
18,,4658012,150,0
15,,4658012,160,0
6,,4658012,10,0
12,,4464630,200,0
14,,4464630,90,0
20,,4464630,140,0
21,,4464630,80,0
7,,4464630,120,0
9,,4464630,70,0
1,,4464630,20,0
3,,4464630,40,0
18,,4464630,30,0
15,,4464630,50,0
16,,4464630,30,0
13,,4464630,60,0
1,,4848616,160,0
3,,4848616,190,0
17,,4848616,10,0
6,,4920970,10,0
20,,4778448,230,0
21,,4778448,30,0
19,,4778448,10,0
16,,4734749,60,0
13,,4734749,220,0
4,,4734749,10,0
16,,4574024,3200,640
13,,4574024,1250,250
4,,4574024,50,10
8,,4863883,2400,480
11,,4863883,2450,490
10,,4863883,50,10
5,,4826498,160,0
1,,4644657,60,0
3,,4644657,40,0
17,,4644657,10,0
12,,4606788,20,0
14,,4606788,130,0
2,,4606788,10,0
12,,4410129,150,30
14,,4410129,50,10
20,,4410129,100,20
21,,4410129,50,10
7,,4410129,250,50
9,,4410129,50,10
1,,4410129,200,40
3,,4410129,50,10
18,,4410129,600,120
15,,4410129,200,40
16,,4410129,2400,480
13,,4410129,500,100
8,,4410129,150,30
16,,4894581,2750,550
13,,4894581,1650,330
4,,4894581,50,10
12,,3916341,170,0
14,,3916341,220,0
20,,3916341,170,0
21,,3916341,300,0
7,,3916341,10,0
9,,3916341,100,0
20,,4615307,100,0
21,,4615307,230,0
19,,4615307,10,0
7,,4615307,20,0
9,,4615307,200,0
5,,4615307,10,0
18,,4687129,1900,950
15,,4687129,2100,1050
6,,4687129,100,50
12,,3742782,1000,500
14,,3742782,2000,1000
20,,3742782,2000,1000
21,,3742782,5000,2500
7,,3742782,3000,1500
9,,3742782,11000,5500
1,,3742782,4000,2000
3,,3742782,16000,8000
18,,3742782,7000,3500
15,,3742782,21000,10500
16,,3742782,7000,3500
13,,3742782,15000,7500
12,,4637080,140,0
14,,4637080,220,0
2,,4637080,10,0
20,,4637080,220,0
21,,4637080,140,0
19,,4637080,10,0
20,,4729006,70,0
21,,4729006,70,0
19,,4729006,10,0
7,,4711163,60,0
9,,4711163,160,0
5,,4711163,20,0
12,,4017698,12000,6000
14,,4017698,36000,18000
20,,4017698,10000,5000
21,,4017698,50000,25000
7,,4017698,4000,2000
9,,4017698,40000,20000
3,,4017698,26000,13000
15,,4017698,8000,4000
13,,4017698,2000,1000
12,,3904896,60,0
14,,3904896,10,0
20,,3904896,130,0
21,,3904896,40,0
7,,3904896,140,0
9,,3904896,70,0
1,,3904896,120,0
3,,3904896,80,0
18,,3904896,80,0
15,,3904896,60,0
16,,3904896,60,0
13,,3904896,60,0
18,,4690493,100,0
15,,4690493,120,0
6,,4690493,20,0
12,,4690396,80,0
14,,4690396,80,0
2,,4690396,40,0
20,,4690396,200,0
21,,4690396,80,0
19,,4690396,40,0
18,,4685119,100,0
15,,4685119,100,0
6,,4685119,10,0
12,,4586369,530,0
14,,4586369,450,0
2,,4586369,10,0
12,,4457905,160,0
14,,4457905,180,0
20,,4457905,110,0
21,,4457905,150,0
7,,4457905,50,0
9,,4457905,90,0
1,,4457905,10,0
3,,4457905,60,0
18,,4457905,10,0
15,,4457905,80,0
16,,4457905,10,0
13,,4457905,20,0
20,,4279226,330,0
15,,4279226,330,0
13,,4279226,330,0
17,,4867261,100,0
12,,4676355,30,0
14,,4676355,190,0
2,,4676355,10,0
18,,4676355,40,0
15,,4676355,110,0
6,,4676355,10,0
12,,4707112,140,0
14,,4707112,120,0
2,,4707112,10,0
20,,4707112,100,0
21,,4707112,120,0
19,,4707112,10,0
12,,4805442,350,0
14,,4805442,170,0
2,,4805442,50,0
12,,4862399,60,0
14,,4862399,60,0
2,,4862399,10,0
18,,4761463,160,0
15,,4761463,150,0
6,,4761463,10,0
12,,4637201,410,0
14,,4637201,180,0
2,,4637201,30,0
7,,4637201,30,0
9,,4637201,10,0
5,,4637201,10,0
1,,4756593,50,0
3,,4756593,50,0
17,,4756593,10,0
20,,4640831,40,0
21,,4640831,40,0
19,,4640831,40,0
7,,4640831,130,0
9,,4640831,40,0
5,,4640831,40,0
18,,4799616,110,0
15,,4799616,180,0
6,,4799616,10,0
12,,2840888,950,190
14,,2840888,250,50
20,,2840888,1000,200
21,,2840888,250,50
7,,2840888,850,170
9,,2840888,300,60
1,,2840888,400,80
3,,2840888,150,30
18,,2840888,200,40
15,,2840888,100,20
16,,2840888,200,40
13,,2840888,100,20
12,,2518603,500,100
14,,2518603,600,120
20,,2518603,500,100
21,,2518603,650,130
7,,2518603,450,90
9,,2518603,550,110
1,,2518603,350,70
3,,2518603,400,80
18,,2518603,350,70
15,,2518603,400,80
7,,4781579,50,0
9,,4781579,100,0
5,,4781579,10,0
1,,4828921,90,0
3,,4828921,220,0
17,,4828921,30,0
18,,4828921,30,0
15,,4828921,190,0
6,,4828921,30,0
18,,4719144,440,0
15,,4719144,100,0
6,,4719144,30,0
7,,4684224,110,0
9,,4684224,60,0
5,,4684224,10,0
20,,4859389,60,0
21,,4859389,60,0
19,,4859389,60,0
12,,4693079,1700,340
14,,4693079,2000,400
2,,4693079,50,10
18,,4782742,20000,4000
15,,4782742,12000,2400
6,,4782742,500,100
18,,5011430,550,1
15,,5011430,90,0
6,,5011430,10,0
1,,4795110,8000,1600
3,,4795110,3500,700
17,,4795110,500,100
18,,4795110,7500,1500
15,,4795110,4000,800
6,,4795110,500,100
12,,3817929,30,0
14,,3817929,30,0
20,,3817929,40,0
7,,3817929,10,0
9,,3817929,30,0
1,,3817929,40,0
3,,3817929,40,0
18,,3817929,100,0
15,,3817929,210,0
16,,3817929,200,0
13,,3817929,210,0
20,,4709884,5800,2900
21,,4709884,4000,2000
19,,4709884,100,50
14,,4028339,10,0
20,,4028339,80,0
21,,4028339,70,0
7,,4028339,50,0
9,,4028339,140,0
1,,4028339,40,0
3,,4028339,170,0
18,,4028339,70,0
15,,4028339,220,0
16,,4028339,20,0
13,,4028339,40,0
7,,4854032,100,0
9,,4854032,10,0
5,,4854032,10,0
1,,4854032,70,0
3,,4854032,50,0
17,,4854032,10,0
12,,3159281,2000,400
14,,3159281,4000,800
20,,3159281,2500,500
21,,3159281,4000,800
7,,3159281,3000,600
9,,3159281,7000,1400
1,,3159281,3000,600
3,,3159281,8500,1700
18,,3159281,2000,400
15,,3159281,6000,1200
16,,3159281,500,100
13,,3159281,2000,400
1,,4851447,380,0
3,,4851447,250,0
17,,4851447,10,0
18,,4803459,60,0
15,,4803459,170,0
6,,4803459,10,0
18,,4594801,1200,600
15,,4594801,2800,1400
6,,4594801,100,50
16,,4594801,1200,600
13,,4594801,1800,900
4,,4594801,100,50
12,,2392852,400,80
14,,2392852,300,60
20,,2392852,550,110
21,,2392852,450,90
